NPC242-3 = "You see, I was born with quite a small tongue.  The pain this brought me as a child gave me no choice but to become evil."
NPC242-4 = "People always told me that it would get bigger one day, but that day has yet to transpire."
NPC242-5 = "I'm warning you - the more I see your tongue, the darker my savage jealousy becomes."
NPC242-6 = "Oh dickens - I'm missing tea time.  Farewell!"

NPC243Name = "Fenwar"
NPC243Pages = "7"
NPC243-1 = "Does this place not induce a considerable amount of despair?  I named it that myself."
NPC243-2 = "It used to be nice town like yours."
NPC243-3 = "But unfortunately, they had an economy based purely on consumption of super cheap products made by my evil slaves."
NPC243-4 = "The town's inability to produce led to the collapse of their currency, and of course turned the town purple and created demons."
NPC243-5 = "But let's not live in the past, Smiley.  For I have my eyes set on a possible annex in Smiley Town."
NPC243-6 = "It will need a new name.  How about, Frowny Town?  Excellent!"
NPC243-7 = "After my mighty wizard Calypso has his way with you, I'll initiate my plans for this evil addition to my empire!  HA!"

NPC244Name = "Fenwar"
NPC244Pages = "7"
NPC244-1 = "I know you're wondering why I have kidnapped your soulmate.  Everything I do is for a reason."
NPC244-2 = "My reason is simple: it's what is best for my business.  Surely you understand the cut-throat ways of capitalism."
NPC244-3 = "I know your wooden toy business is suffering these days.  All kids want today are iPods and video games."
NPC244-4 = "Didn't you ever just want to destroy all of these wretched electronics companies that are stealing you customers?"
NPC244-5 = "If you ever decide to become evil and do exactly that, just let me know."
NPC244-6 = "But, I have a feeling that this game isn't quite that open-ended so you are forced to be the protagonist."
NPC244-7 = "Oh well.  Blame the lazy creators of this game  for your doom!  Mwahahaha!"

NPC245Name = "Fenwar"
NPC245Pages = "4"
NPC245-1 = "Ahem."
NPC245-2 = "Dear Smiley I don't mean to boast. \nBut your behind is going to roast."
NPC245-3 = "Phyrebawz would like\n Your head on a pike\nAnd your soul on a plate with some toast."
NPC245-4 = "Thank you."

NPC246Name = "Fenwar"
NPC246Pages = "7"
NPC246-1 = "You are progressing quite well, Smiley."
NPC246-2 = "It will be a shame to watch Bartli stomp you to pieces.  She is my pet yeti who lives at the zenith of Candy Mountain."
NPC246-3 = "She actually used to be a middle school social studies teacher.  That is, until I noticed her uncanny ability to combat children with her girth."
NPC246-4 = "So I slipped a magical cocktail of hormones into her baloney sandwich one day."
NPC246-5 = "Soon, she was so beastly that her friends and family abandoned her.  She was easily coerced to my side with the few thousand tons of candy you see around you."
NPC246-6 = "But anyways, her sweet tooth is wearing thin, and she more and more desires flesh."
NPC246-7 = "Now begone, my delicious yeti-snack!  Haha!"

NPC247Name = "Fenwar"
NPC247Pages = "7"
NPC247-1 = "The murky, muddy waters of this swamp make it ideal for dumping bodies."
NPC247-2 = "Then my lovely tentacled friend Magnitogorsk typically consumes them with one of his seven mouths."
NPC247-3 = "Then, there you have it.  No evidence!  You know my secret now."
NPC247-4 = "Don't worry.  Your dearest one won't end up at the bottom of this lake."
NPC247-5 = "For then this game couldn't possibly have a generic, happy ending when you reunite."
NPC247-6 = "Magnitogorsk is in a temple at the lake's center.  You know the drill.  Destroy him and gain a new ability.  Rinse and repeat."
NPC247-7 = "Speaking of which, my protruding vein near my eye needs a good rinsing.  Ciao!"

NPC248Name = "Fenwar"
NPC248Pages = "7"
NPC248-1 = "I used to fancy traveling all over when I was younger."
NPC248-2 = "But once I became evil, I started destroying everyone I came across on these trips."
NPC248-3 = "Now, obviously I don't want everyone in the world gone, for then there would be no one to terrorize."
NPC248-4 = "So, my solution to this problem is beneath your feet and right in front of your nose, er, mustache."
NPC248-5 = "This path has 99%% accurate replicas of many of my favorite places in the world, complete with enemies to fight!"
NPC248-6 = "To get to my castle at the end, you will need to be quite strong and well-equipped."
NPC248-7 = "Now, I must go, and leave you to go become stronger and more well-equipped rather than just vanquishing you immediately myself."

NPC249Name = "Fenwar"
NPC249Pages = "7"
NPC249-1 = "Welcome to my wondrous, evil conservatory, Smiley."
NPC249-2 = "I know it seems quite absurd - a Castle of Evil with a giant conservatory adjoined to it."
NPC249-3 = "But everyone has their guilty pleasures.  For example, your addiction to various inhalents."
NPC249-4 = "Haha.  Just kidding.  That's me."
NPC249-5 = "Anyways, my conservatory is filled with botonist robots I created which I call Botonoids."
NPC249-6 = "These guys are as good at building gardens as they are at killing.  Such wonderful little devices they are!"
NPC249-7 = "I hope you enjoy their company."

NPC250Name = "Fenwar"
NPC250Pages = "10"
NPC250-1 = "Alright.  This is getting personal."
NPC250-2 = "Yo step on anotha brotha's turf, yo be axin' fo trouble."
NPC250-3 = "Erm... Pardon me!  That was my west-Philadelphian youth talking.  That only happens when I'm really ticked!"
NPC250-4 = "Honestly, it feels inevitible at this point that you will make it to my chamber."
NPC250-5 = "I'm warning you - I'm a very sore loser."
NPC250-6 = "...I suppose that isn't much of a warning."
NPC250-7 = "I realize that an insecure villain probably isn't as exciting to defeat.  I apologize."
NPC250-8 = "I'm just being myself.  It's all I know how to be."
NPC250-9 = "Let me tell you, sincerely, from the bottom of my heart:  I hope you die in my castle."
NPC250-10 = "Now I'm going to go cry."

;==============================================OTHER SHIT=====================================
NPC900Name = "Monocle Man"
NPC900Pages = "1"
NPC900-1 = "Hey! You there! (Press attack to go to the next page!)"
NPC901Name = "Monocle Man"
NPC901Pages = "5"
NPC901-1 = "Excuse me, I can't help but think that you are about to go on a great adventure."
NPC901-2 = "I'm sure a brave adventurer such as yourself already knows to set his controls by pressing escape and going to the Controls menu, so I don't even need to tell you that."
NPC901-3 = "Of course you also know that it's always a good idea to talk to everyone in town before heading out on a great adventure."
NPC901-4 = "You look so prepared that you must also know that you can talk to people and read signs simply by licking them, which can be done by pressing the 'Attack' button."
NPC901-5 = "Well, I'll be wandering around outside your house for the rest of the game in case you need any help. Don't worry, I have nothing better to do."
NPC902Name = "Monocle Man"
NPC902Pages = "1"
NPC902-1 = "What kind of advice do you need?";
